transaction_id,timestamp,payment_method,bank,device_type,amount,status,failure_reason
TXN132352,2025-03-06 06:39:00,Wallet,Yes Bank,Desktop,1068.51,SUCCESS,
TXN127325,2025-03-06 06:47:00,Debit Card,Kotak Bank,Android,2890.65,SUCCESS,
TXN155240,2025-03-06 06:53:00,Credit Card,ICICI Bank,Android,4329.96,SUCCESS,
TXN116900,2025-03-06 06:54:00,Net Banking,HDFC Bank,iOS,1021.25,SUCCESS,
TXN134191,2025-03-06 06:55:00,Debit Card,HDFC Bank,Android,1978.42,SUCCESS,
TXN176842,2025-03-06 07:02:00,Wallet,Kotak Bank,Android,2633.24,SUCCESS,
TXN137260,2025-03-06 07:03:00,Credit Card,Yes Bank,Android,236.8,SUCCESS,
TXN105645,2025-03-06 07:05:00,UPI,ICICI Bank,Android,5324.92,SUCCESS,
TXN117605,2025-03-06 07:06:00,UPI,SBI,Android,453.27,SUCCESS,
TXN107757,2025-03-06 07:07:00,UPI,Yes Bank,iOS,3101.75,SUCCESS,
TXN113101,2025-03-06 07:08:00,Credit Card,ICICI Bank,Android,1876.87,SUCCESS,
TXN137556,2025-03-06 07:11:00,Credit Card,Yes Bank,Android,6536.84,SUCCESS,
TXN130732,2025-03-06 07:13:00,Wallet,Axis Bank,Desktop,3358.79,SUCCESS,
TXN129602,2025-03-06 07:15:00,Credit Card,HDFC Bank,iOS,201.28,SUCCESS,
TXN138812,2025-03-06 07:19:00,Net Banking,SBI,iOS,1439.33,SUCCESS,
TXN174387,2025-03-06 07:27:00,Debit Card,Yes Bank,Android,99.02,SUCCESS,
TXN130014,2025-03-06 07:27:00,Debit Card,SBI,Android,474.62,SUCCESS,
TXN178096,2025-03-06 07:36:00,Credit Card,Axis Bank,iOS,614.84,SUCCESS,
TXN160969,2025-03-06 07:40:00,UPI,Kotak Bank,Android,924.83,SUCCESS,
TXN107501,2025-03-06 07:41:00,Debit Card,HDFC Bank,Android,2683.36,SUCCESS,
TXN140848,2025-03-06 07:44:00,UPI,SBI,Android,493.51,SUCCESS,
TXN168677,2025-03-06 07:46:00,Debit Card,Axis Bank,Android,5173.56,SUCCESS,
TXN111986,2025-03-06 07:46:00,Wallet,SBI,Desktop,911.66,SUCCESS,
TXN110399,2025-03-06 07:59:00,Debit Card,Yes Bank,iOS,3397.13,SUCCESS,
TXN146929,2025-03-06 08:01:00,UPI,Kotak Bank,Android,652.73,FAILED,BANK_TIMEOUT
TXN178438,2025-03-06 08:03:00,Credit Card,HDFC Bank,iOS,706.17,SUCCESS,
TXN116891,2025-03-06 08:07:00,Debit Card,SBI,Android,830.11,SUCCESS,
TXN165113,2025-03-06 08:09:00,UPI,ICICI Bank,iOS,2920.19,SUCCESS,
TXN139143,2025-03-06 08:12:00,Net Banking,Axis Bank,Android,283.08,SUCCESS,
TXN130735,2025-03-06 08:13:00,Net Banking,Axis Bank,Android,1229.54,SUCCESS,
TXN151522,2025-03-06 08:15:00,UPI,ICICI Bank,iOS,240.35,SUCCESS,
TXN116709,2025-03-06 08:22:00,Net Banking,ICICI Bank,Android,1307.97,SUCCESS,
TXN168244,2025-03-06 08:26:00,UPI,HDFC Bank,Android,2049.2,SUCCESS,
TXN108503,2025-03-06 08:26:00,UPI,ICICI Bank,Desktop,251.5,SUCCESS,
TXN152862,2025-03-06 08:48:00,UPI,SBI,Desktop,1872.41,FAILED,NETWORK_ERROR
TXN105150,2025-03-06 08:48:00,Credit Card,ICICI Bank,Android,821.47,SUCCESS,
TXN164116,2025-03-06 08:49:00,UPI,HDFC Bank,Desktop,1333.38,SUCCESS,
TXN139515,2025-03-06 08:50:00,UPI,Axis Bank,Android,484.82,SUCCESS,
TXN117043,2025-03-06 08:50:00,UPI,Kotak Bank,Android,2753.07,SUCCESS,
TXN176785,2025-03-06 08:51:00,Debit Card,HDFC Bank,Android,871.29,SUCCESS,
TXN150235,2025-03-06 08:52:00,Credit Card,Yes Bank,Desktop,735.17,SUCCESS,
TXN155075,2025-03-06 08:59:00,Wallet,Kotak Bank,iOS,3246.85,SUCCESS,
TXN170571,2025-03-06 09:01:00,UPI,Axis Bank,Desktop,944.02,SUCCESS,
TXN170429,2025-03-06 09:02:00,UPI,HDFC Bank,Android,519.94,SUCCESS,
TXN162987,2025-03-06 09:02:00,UPI,HDFC Bank,iOS,1420.24,SUCCESS,
TXN172587,2025-03-06 09:04:00,UPI,Kotak Bank,Android,8584.5,FAILED,BANK_TIMEOUT
TXN112887,2025-03-06 09:05:00,Debit Card,HDFC Bank,iOS,3427.15,SUCCESS,
TXN128288,2025-03-06 09:07:00,UPI,HDFC Bank,Android,3320.21,SUCCESS,
TXN156254,2025-03-06 09:09:00,UPI,ICICI Bank,Android,230.69,FAILED,BANK_DECLINE
TXN105126,2025-03-06 09:17:00,Debit Card,Axis Bank,iOS,526.99,SUCCESS,
TXN107880,2025-03-06 09:25:00,UPI,SBI,Android,19622.39,SUCCESS,
TXN141372,2025-03-06 09:27:00,UPI,ICICI Bank,iOS,1786.91,FAILED,INSUFFICIENT_FUNDS
TXN164152,2025-03-06 09:28:00,Net Banking,ICICI Bank,iOS,3233.9,SUCCESS,
TXN115193,2025-03-06 09:30:00,UPI,ICICI Bank,iOS,873.19,SUCCESS,
TXN153459,2025-03-06 09:31:00,Credit Card,ICICI Bank,Desktop,1441.18,SUCCESS,
TXN134052,2025-03-06 09:36:00,Wallet,Kotak Bank,Android,4983.17,SUCCESS,
TXN149273,2025-03-06 09:39:00,UPI,Axis Bank,Android,874.78,SUCCESS,
TXN135249,2025-03-06 09:42:00,Debit Card,HDFC Bank,Desktop,1118.81,SUCCESS,
TXN174277,2025-03-06 09:46:00,UPI,Kotak Bank,iOS,1293.74,SUCCESS,
TXN117071,2025-03-06 09:48:00,UPI,HDFC Bank,Android,3944.61,SUCCESS,
TXN160645,2025-03-06 09:50:00,Credit Card,Kotak Bank,Android,2109.21,SUCCESS,
TXN111208,2025-03-06 09:55:00,UPI,Axis Bank,Android,2660.27,SUCCESS,
TXN137435,2025-03-06 10:00:00,Wallet,Axis Bank,iOS,930.4,SUCCESS,
TXN171904,2025-03-06 10:04:00,Debit Card,Yes Bank,iOS,1582.15,SUCCESS,
TXN152183,2025-03-06 10:05:00,Credit Card,SBI,iOS,1432.98,SUCCESS,
TXN126409,2025-03-06 10:09:00,UPI,SBI,iOS,93.4,SUCCESS,
TXN105264,2025-03-06 10:14:00,UPI,HDFC Bank,Desktop,3436.64,SUCCESS,
TXN161022,2025-03-06 10:25:00,Wallet,Axis Bank,iOS,2089.44,SUCCESS,
TXN113621,2025-03-06 10:25:00,UPI,ICICI Bank,Android,205.7,SUCCESS,
TXN157761,2025-03-06 10:29:00,UPI,HDFC Bank,iOS,3640.45,SUCCESS,
TXN150834,2025-03-06 10:32:00,UPI,ICICI Bank,Android,2673.46,SUCCESS,
TXN104535,2025-03-06 10:32:00,Debit Card,Axis Bank,Android,710.29,FAILED,OTP_TIMEOUT
TXN149185,2025-03-06 10:33:00,UPI,SBI,iOS,1405.43,SUCCESS,
TXN117054,2025-03-06 10:34:00,Wallet,ICICI Bank,iOS,1989.57,SUCCESS,
TXN116960,2025-03-06 10:37:00,UPI,Axis Bank,Android,904.73,SUCCESS,
TXN127732,2025-03-06 10:46:00,UPI,HDFC Bank,Android,856.71,SUCCESS,
TXN116802,2025-03-06 10:54:00,Wallet,HDFC Bank,iOS,929.87,SUCCESS,
TXN173161,2025-03-06 10:57:00,Net Banking,Kotak Bank,iOS,546.06,SUCCESS,
TXN110629,2025-03-06 11:02:00,Debit Card,Axis Bank,Desktop,744.36,SUCCESS,
TXN117272,2025-03-06 11:03:00,UPI,SBI,Android,237.23,SUCCESS,
TXN177178,2025-03-06 11:05:00,Credit Card,HDFC Bank,iOS,1952.29,SUCCESS,
TXN177498,2025-03-06 11:06:00,Credit Card,HDFC Bank,Android,666.78,SUCCESS,
TXN176137,2025-03-06 11:12:00,UPI,Kotak Bank,iOS,2858.32,SUCCESS,
TXN109304,2025-03-06 11:13:00,Wallet,SBI,Android,619.79,SUCCESS,
TXN117256,2025-03-06 11:14:00,Debit Card,SBI,Android,1541.37,SUCCESS,
TXN144565,2025-03-06 11:15:00,Credit Card,Kotak Bank,Desktop,1215.61,SUCCESS,
TXN106821,2025-03-06 11:15:00,UPI,Kotak Bank,Android,412.93,FAILED,GATEWAY_ERROR
TXN108880,2025-03-06 11:16:00,Wallet,Axis Bank,Android,332.76,SUCCESS,
TXN177649,2025-03-06 11:16:00,UPI,ICICI Bank,Android,1269.87,SUCCESS,
TXN101411,2025-03-06 11:19:00,Credit Card,ICICI Bank,Desktop,1996.74,SUCCESS,
TXN140699,2025-03-06 11:21:00,UPI,SBI,Android,471.07,SUCCESS,
TXN128950,2025-03-06 11:22:00,Wallet,HDFC Bank,Android,1879.51,SUCCESS,
TXN152642,2025-03-06 11:26:00,Wallet,Axis Bank,Android,4497.76,SUCCESS,
TXN167951,2025-03-06 11:27:00,UPI,ICICI Bank,Desktop,1409.07,SUCCESS,
TXN179966,2025-03-06 11:32:00,UPI,SBI,iOS,263.57,SUCCESS,
TXN120853,2025-03-06 11:34:00,Credit Card,HDFC Bank,Android,544.8,SUCCESS,
TXN117405,2025-03-06 11:35:00,Net Banking,ICICI Bank,iOS,853.4,SUCCESS,
TXN134125,2025-03-06 11:39:00,Debit Card,Kotak Bank,Android,1288.93,SUCCESS,
TXN122436,2025-03-06 11:41:00,UPI,Kotak Bank,Android,405.11,FAILED,BANK_TIMEOUT
TXN176323,2025-03-06 11:42:00,UPI,SBI,Android,5504.0,SUCCESS,
TXN157970,2025-03-06 11:48:00,Net Banking,Yes Bank,Desktop,8992.59,SUCCESS,
TXN168909,2025-03-06 11:49:00,Credit Card,Kotak Bank,Android,757.88,SUCCESS,
TXN144552,2025-03-06 11:51:00,Wallet,HDFC Bank,Android,1800.92,SUCCESS,
TXN148626,2025-03-06 11:53:00,Credit Card,Axis Bank,Android,113.92,SUCCESS,
TXN147191,2025-03-06 12:00:00,Credit Card,Kotak Bank,iOS,5338.12,FAILED,OTP_TIMEOUT
TXN170971,2025-03-06 12:01:00,Debit Card,ICICI Bank,Android,176.38,SUCCESS,
TXN163002,2025-03-06 12:04:00,UPI,SBI,Desktop,274.98,SUCCESS,
TXN159156,2025-03-06 12:05:00,UPI,Yes Bank,iOS,444.56,SUCCESS,
TXN159438,2025-03-06 12:06:00,UPI,SBI,iOS,1954.04,SUCCESS,
TXN127183,2025-03-06 12:08:00,UPI,HDFC Bank,Android,10166.39,SUCCESS,
TXN147250,2025-03-06 12:17:00,UPI,HDFC Bank,Android,987.11,SUCCESS,
TXN162918,2025-03-06 12:18:00,UPI,HDFC Bank,Android,2949.44,SUCCESS,
TXN134869,2025-03-06 12:24:00,Wallet,SBI,Desktop,2167.58,SUCCESS,
TXN127793,2025-03-06 12:29:00,Credit Card,Yes Bank,Desktop,1239.94,SUCCESS,
TXN125875,2025-03-06 12:35:00,UPI,HDFC Bank,Android,788.8,SUCCESS,
TXN133103,2025-03-06 12:37:00,Credit Card,Yes Bank,iOS,1187.2,FAILED,OTP_TIMEOUT
TXN159865,2025-03-06 12:40:00,Debit Card,HDFC Bank,iOS,1635.4,SUCCESS,
TXN103235,2025-03-06 12:45:00,Wallet,ICICI Bank,Android,1848.96,SUCCESS,
TXN104474,2025-03-06 12:46:00,UPI,SBI,Android,2058.58,FAILED,BANK_DECLINE
TXN103568,2025-03-06 12:51:00,UPI,ICICI Bank,Android,540.24,SUCCESS,
TXN109794,2025-03-06 12:55:00,UPI,ICICI Bank,iOS,2902.95,SUCCESS,
TXN174875,2025-03-06 13:11:00,Net Banking,ICICI Bank,Desktop,1288.41,SUCCESS,
TXN170785,2025-03-06 13:15:00,UPI,Kotak Bank,Android,1274.41,FAILED,INVALID_VPA_RESPONSE
TXN116326,2025-03-06 13:20:00,UPI,HDFC Bank,Android,937.28,SUCCESS,
TXN109732,2025-03-06 13:24:00,Credit Card,HDFC Bank,Android,863.86,FAILED,INSUFFICIENT_FUNDS
TXN121181,2025-03-06 13:26:00,Credit Card,ICICI Bank,iOS,2110.74,SUCCESS,
TXN140135,2025-03-06 13:28:00,UPI,HDFC Bank,iOS,3671.09,SUCCESS,
TXN140060,2025-03-06 13:32:00,UPI,Axis Bank,Desktop,9601.14,SUCCESS,
TXN131401,2025-03-06 13:33:00,UPI,SBI,Android,825.08,FAILED,OTP_TIMEOUT
TXN118480,2025-03-06 13:37:00,Net Banking,SBI,iOS,2435.2,SUCCESS,
TXN131162,2025-03-06 13:38:00,Wallet,Kotak Bank,iOS,2930.87,SUCCESS,
TXN159731,2025-03-06 13:48:00,Credit Card,ICICI Bank,iOS,7761.06,SUCCESS,
TXN159530,2025-03-06 14:02:00,UPI,SBI,iOS,441.39,SUCCESS,
TXN100935,2025-03-06 14:03:00,UPI,ICICI Bank,iOS,823.06,SUCCESS,
TXN159951,2025-03-06 14:06:00,UPI,Yes Bank,iOS,2199.55,FAILED,BANK_DECLINE
TXN131910,2025-03-06 14:17:00,Credit Card,HDFC Bank,Android,3242.99,SUCCESS,
TXN128220,2025-03-06 14:18:00,Debit Card,HDFC Bank,Desktop,483.04,SUCCESS,
TXN121183,2025-03-06 14:19:00,UPI,HDFC Bank,iOS,2427.63,SUCCESS,
TXN142903,2025-03-06 14:20:00,Net Banking,Axis Bank,iOS,3933.15,SUCCESS,
TXN178957,2025-03-06 14:20:00,Credit Card,Axis Bank,Android,310.89,SUCCESS,
TXN102250,2025-03-06 14:23:00,Debit Card,ICICI Bank,Android,479.76,SUCCESS,
TXN176685,2025-03-06 14:26:00,Credit Card,Kotak Bank,Desktop,127.61,SUCCESS,
TXN154229,2025-03-06 14:28:00,UPI,ICICI Bank,Android,2492.97,SUCCESS,
TXN146224,2025-03-06 14:32:00,Net Banking,HDFC Bank,Android,501.86,SUCCESS,
TXN116062,2025-03-06 14:33:00,Debit Card,Kotak Bank,iOS,4007.26,SUCCESS,
TXN106682,2025-03-06 14:36:00,Net Banking,HDFC Bank,iOS,1366.98,SUCCESS,
TXN149962,2025-03-06 14:37:00,Credit Card,HDFC Bank,Android,1127.5,SUCCESS,
TXN162168,2025-03-06 14:38:00,Debit Card,SBI,iOS,121.81,SUCCESS,
TXN123911,2025-03-06 14:42:00,Debit Card,HDFC Bank,Desktop,745.89,SUCCESS,
TXN146176,2025-03-06 14:44:00,UPI,ICICI Bank,Desktop,248.87,SUCCESS,
TXN146944,2025-03-06 14:50:00,Credit Card,HDFC Bank,iOS,1112.3,SUCCESS,
TXN172540,2025-03-06 14:51:00,Debit Card,HDFC Bank,Android,174.0,SUCCESS,
TXN159734,2025-03-06 14:55:00,UPI,ICICI Bank,Android,1252.26,SUCCESS,
TXN120134,2025-03-06 14:56:00,Debit Card,HDFC Bank,iOS,1738.38,SUCCESS,
TXN149158,2025-03-06 14:56:00,Wallet,ICICI Bank,Android,2021.95,SUCCESS,
TXN123322,2025-03-06 14:58:00,UPI,Kotak Bank,Android,415.56,FAILED,BANK_TIMEOUT
TXN134457,2025-03-06 15:00:00,Wallet,HDFC Bank,Android,281.29,SUCCESS,
TXN160842,2025-03-06 15:11:00,Net Banking,SBI,Android,972.49,SUCCESS,
TXN109029,2025-03-06 15:14:00,Credit Card,SBI,iOS,1739.26,FAILED,BANK_DECLINE
TXN149106,2025-03-06 15:16:00,Wallet,SBI,Android,3194.11,SUCCESS,
TXN166844,2025-03-06 15:18:00,Credit Card,HDFC Bank,Android,3910.4,SUCCESS,
TXN176371,2025-03-06 15:23:00,UPI,ICICI Bank,iOS,1203.83,SUCCESS,
TXN115501,2025-03-06 15:25:00,UPI,Yes Bank,iOS,754.33,SUCCESS,
TXN179741,2025-03-06 15:30:00,UPI,HDFC Bank,Android,1935.85,SUCCESS,
TXN175367,2025-03-06 15:37:00,UPI,HDFC Bank,iOS,584.59,SUCCESS,
TXN118267,2025-03-06 15:38:00,Debit Card,HDFC Bank,iOS,1490.92,SUCCESS,
TXN146027,2025-03-06 15:42:00,Debit Card,HDFC Bank,Desktop,3685.42,SUCCESS,
TXN121780,2025-03-06 15:43:00,Net Banking,SBI,iOS,2521.76,FAILED,OTP_TIMEOUT
TXN116881,2025-03-06 15:44:00,Debit Card,Yes Bank,Android,464.95,SUCCESS,
TXN168541,2025-03-06 15:47:00,Wallet,HDFC Bank,Android,644.34,SUCCESS,
TXN106454,2025-03-06 15:50:00,UPI,HDFC Bank,Android,1622.34,SUCCESS,
TXN130954,2025-03-06 15:52:00,Credit Card,ICICI Bank,iOS,1201.05,FAILED,BANK_DECLINE
TXN120747,2025-03-06 15:57:00,Net Banking,Axis Bank,iOS,1516.54,FAILED,OTP_TIMEOUT
TXN167863,2025-03-06 16:03:00,Net Banking,HDFC Bank,Android,147.39,SUCCESS,
TXN179597,2025-03-06 16:04:00,Net Banking,HDFC Bank,iOS,5794.95,FAILED,OTP_TIMEOUT
TXN139214,2025-03-06 16:07:00,Credit Card,Axis Bank,Desktop,246.57,SUCCESS,
TXN158857,2025-03-06 16:08:00,UPI,Kotak Bank,Android,1179.61,FAILED,GATEWAY_ERROR
TXN100922,2025-03-06 16:10:00,Net Banking,ICICI Bank,iOS,2464.71,SUCCESS,
TXN151286,2025-03-06 16:14:00,Credit Card,ICICI Bank,Android,635.13,SUCCESS,
TXN140674,2025-03-06 16:15:00,Wallet,HDFC Bank,Android,6084.97,SUCCESS,
TXN154507,2025-03-06 16:17:00,UPI,HDFC Bank,iOS,5104.72,FAILED,BANK_DECLINE
TXN161175,2025-03-06 16:18:00,UPI,ICICI Bank,Android,1951.16,FAILED,INSUFFICIENT_FUNDS
TXN127319,2025-03-06 16:28:00,Debit Card,HDFC Bank,iOS,1664.4,SUCCESS,
TXN164994,2025-03-06 16:30:00,UPI,HDFC Bank,Android,6975.47,SUCCESS,
TXN121540,2025-03-06 16:44:00,Wallet,SBI,Android,745.73,SUCCESS,
TXN174660,2025-03-06 16:48:00,Credit Card,SBI,Desktop,441.52,SUCCESS,
TXN112844,2025-03-06 16:49:00,UPI,SBI,Desktop,1218.51,SUCCESS,
TXN149678,2025-03-06 16:59:00,UPI,HDFC Bank,iOS,392.06,SUCCESS,
TXN141842,2025-03-06 16:59:00,UPI,SBI,Android,507.55,SUCCESS,
TXN116957,2025-03-06 17:13:00,UPI,SBI,Android,2987.23,SUCCESS,
TXN145750,2025-03-06 17:15:00,UPI,HDFC Bank,Android,753.56,SUCCESS,
TXN111529,2025-03-06 17:25:00,Debit Card,SBI,iOS,5986.05,SUCCESS,
TXN125337,2025-03-06 17:26:00,Net Banking,SBI,iOS,693.2,SUCCESS,
TXN172302,2025-03-06 17:46:00,Debit Card,HDFC Bank,Desktop,8084.47,SUCCESS,
TXN103635,2025-03-06 17:46:00,UPI,SBI,iOS,4287.21,SUCCESS,
TXN166595,2025-03-06 17:49:00,UPI,HDFC Bank,iOS,1254.56,SUCCESS,
TXN166122,2025-03-06 18:05:00,UPI,Kotak Bank,Android,1328.25,SUCCESS,
TXN178488,2025-03-06 18:06:00,Debit Card,Axis Bank,Android,1571.18,SUCCESS,
TXN168449,2025-03-06 18:08:00,UPI,HDFC Bank,Android,4022.45,SUCCESS,
TXN131612,2025-03-06 18:11:00,UPI,SBI,Android,340.31,SUCCESS,
TXN145472,2025-03-06 18:17:00,UPI,ICICI Bank,Android,214.26,SUCCESS,
TXN125275,2025-03-06 18:18:00,Debit Card,HDFC Bank,iOS,591.01,SUCCESS,
TXN109206,2025-03-06 18:26:00,Wallet,ICICI Bank,Android,700.32,SUCCESS,
TXN165197,2025-03-06 18:33:00,Credit Card,Yes Bank,Android,1029.06,SUCCESS,
TXN120509,2025-03-06 18:36:00,Wallet,SBI,Desktop,1490.48,SUCCESS,
TXN101707,2025-03-06 18:42:00,UPI,Kotak Bank,Android,1439.91,FAILED,BANK_TIMEOUT
TXN171695,2025-03-06 18:47:00,Debit Card,Yes Bank,Android,10743.39,SUCCESS,
TXN103547,2025-03-06 18:49:00,Debit Card,HDFC Bank,Android,2231.1,SUCCESS,
TXN102572,2025-03-06 18:50:00,UPI,Yes Bank,iOS,3425.64,SUCCESS,
TXN152067,2025-03-06 18:54:00,Credit Card,HDFC Bank,Android,447.11,SUCCESS,
TXN169803,2025-03-06 18:58:00,Net Banking,SBI,Android,719.64,SUCCESS,
TXN129586,2025-03-06 18:58:00,UPI,Axis Bank,Android,480.08,SUCCESS,
TXN105496,2025-03-06 19:02:00,UPI,ICICI Bank,iOS,6383.14,SUCCESS,
TXN142505,2025-03-06 19:06:00,UPI,Yes Bank,Android,1901.5,SUCCESS,
TXN112567,2025-03-06 19:06:00,UPI,Yes Bank,iOS,869.56,SUCCESS,
TXN151305,2025-03-06 19:11:00,UPI,SBI,Desktop,801.53,SUCCESS,
TXN141404,2025-03-06 19:12:00,Debit Card,HDFC Bank,iOS,1385.14,SUCCESS,
TXN102432,2025-03-06 19:15:00,UPI,SBI,Desktop,1242.96,SUCCESS,
TXN175468,2025-03-06 19:21:00,Credit Card,SBI,Android,1229.44,SUCCESS,
TXN158272,2025-03-06 19:22:00,Credit Card,Kotak Bank,Desktop,1740.32,SUCCESS,
TXN159604,2025-03-06 19:23:00,Net Banking,HDFC Bank,Android,1527.4,SUCCESS,
TXN107254,2025-03-06 19:25:00,Net Banking,HDFC Bank,iOS,2858.9,SUCCESS,
TXN137963,2025-03-06 19:28:00,UPI,Kotak Bank,Android,2767.94,SUCCESS,
TXN149081,2025-03-06 19:31:00,UPI,Yes Bank,Desktop,1944.92,SUCCESS,
TXN104941,2025-03-06 19:41:00,Debit Card,SBI,Android,955.62,SUCCESS,
TXN173591,2025-03-06 19:41:00,UPI,SBI,Android,946.24,SUCCESS,
TXN118609,2025-03-06 19:42:00,Debit Card,Kotak Bank,Android,1057.66,SUCCESS,
TXN170913,2025-03-06 19:45:00,Debit Card,Yes Bank,iOS,5890.92,SUCCESS,
TXN112111,2025-03-06 19:45:00,Net Banking,ICICI Bank,Android,976.27,SUCCESS,
TXN148027,2025-03-06 19:46:00,Net Banking,HDFC Bank,iOS,439.91,SUCCESS,
TXN178923,2025-03-06 19:53:00,Debit Card,ICICI Bank,Android,6226.6,SUCCESS,
TXN159384,2025-03-06 20:01:00,Debit Card,ICICI Bank,iOS,2131.12,SUCCESS,
TXN151594,2025-03-06 20:05:00,UPI,ICICI Bank,iOS,5518.45,SUCCESS,
TXN159481,2025-03-06 20:06:00,UPI,Kotak Bank,iOS,496.49,SUCCESS,
TXN109578,2025-03-06 20:09:00,UPI,Axis Bank,iOS,396.2,SUCCESS,
TXN108001,2025-03-06 20:14:00,Wallet,ICICI Bank,Android,1070.93,SUCCESS,
TXN137879,2025-03-06 20:15:00,UPI,ICICI Bank,iOS,1054.84,SUCCESS,
TXN155890,2025-03-06 20:16:00,Credit Card,Axis Bank,Desktop,502.51,SUCCESS,
TXN168419,2025-03-06 20:17:00,Debit Card,Kotak Bank,Android,1441.09,SUCCESS,
TXN170599,2025-03-06 20:18:00,Credit Card,ICICI Bank,iOS,3725.54,SUCCESS,
TXN178198,2025-03-06 20:29:00,UPI,ICICI Bank,iOS,14005.19,FAILED,RISK_CHECK_DECLINED
TXN130540,2025-03-06 20:33:00,UPI,HDFC Bank,Android,696.04,FAILED,OTP_TIMEOUT
TXN120323,2025-03-06 20:35:00,Credit Card,Kotak Bank,iOS,2609.52,SUCCESS,
TXN132106,2025-03-06 20:41:00,Credit Card,HDFC Bank,iOS,1690.02,SUCCESS,
TXN102808,2025-03-06 20:57:00,Credit Card,SBI,iOS,866.1,SUCCESS,
TXN178989,2025-03-06 20:58:00,UPI,ICICI Bank,Android,145.58,SUCCESS,
TXN139740,2025-03-06 20:59:00,Credit Card,Kotak Bank,Android,889.48,SUCCESS,
TXN139647,2025-03-06 21:07:00,Credit Card,HDFC Bank,iOS,1611.64,SUCCESS,
TXN145737,2025-03-06 21:09:00,UPI,Axis Bank,Desktop,150.38,SUCCESS,
TXN164273,2025-03-06 21:13:00,Credit Card,HDFC Bank,iOS,4363.07,SUCCESS,
TXN123975,2025-03-06 21:15:00,Debit Card,Kotak Bank,iOS,3828.23,SUCCESS,
TXN125920,2025-03-06 21:17:00,UPI,Kotak Bank,iOS,1515.11,FAILED,INVALID_VPA_RESPONSE
TXN119147,2025-03-06 21:25:00,Debit Card,Axis Bank,Android,506.64,SUCCESS,
TXN156106,2025-03-06 21:32:00,UPI,HDFC Bank,Android,283.52,SUCCESS,
TXN119937,2025-03-06 21:37:00,Debit Card,ICICI Bank,Android,1106.45,SUCCESS,
TXN151765,2025-03-06 21:42:00,Wallet,HDFC Bank,Android,526.31,SUCCESS,
TXN177915,2025-03-06 21:43:00,Net Banking,ICICI Bank,Android,464.82,SUCCESS,
TXN164576,2025-03-06 21:49:00,Credit Card,ICICI Bank,Android,909.27,SUCCESS,
TXN124814,2025-03-06 21:50:00,Debit Card,SBI,iOS,22824.4,FAILED,LIMIT_EXCEEDED
TXN103583,2025-03-06 21:51:00,Credit Card,Yes Bank,Android,693.19,SUCCESS,
TXN179076,2025-03-06 21:51:00,UPI,HDFC Bank,Android,904.36,SUCCESS,
TXN144550,2025-03-06 21:54:00,UPI,SBI,Android,779.19,SUCCESS,
TXN161342,2025-03-06 22:07:00,Debit Card,Yes Bank,Android,361.09,SUCCESS,
TXN118266,2025-03-06 22:10:00,UPI,Yes Bank,Android,2545.35,SUCCESS,
TXN116115,2025-03-06 22:11:00,Wallet,Axis Bank,iOS,468.11,SUCCESS,
TXN129977,2025-03-06 22:14:00,Debit Card,HDFC Bank,iOS,817.13,SUCCESS,
TXN120526,2025-03-06 22:16:00,Wallet,Kotak Bank,Desktop,276.79,SUCCESS,
TXN133195,2025-03-06 22:17:00,Credit Card,ICICI Bank,Android,1080.83,SUCCESS,
TXN176348,2025-03-06 22:22:00,Credit Card,ICICI Bank,iOS,97.22,SUCCESS,
TXN152996,2025-03-06 22:23:00,UPI,Axis Bank,Android,2686.78,SUCCESS,
TXN174920,2025-03-06 22:23:00,UPI,Axis Bank,Android,2528.82,SUCCESS,
TXN157300,2025-03-06 22:24:00,UPI,HDFC Bank,Desktop,1464.36,SUCCESS,
TXN133789,2025-03-06 22:25:00,Debit Card,ICICI Bank,iOS,913.19,SUCCESS,
TXN171793,2025-03-06 22:25:00,UPI,ICICI Bank,Android,1172.82,FAILED,OTP_TIMEOUT
TXN123456,2025-03-06 22:26:00,Credit Card,Kotak Bank,Android,1213.89,SUCCESS,
TXN145646,2025-03-06 22:26:00,Debit Card,HDFC Bank,Android,542.7,SUCCESS,
TXN116467,2025-03-06 22:30:00,UPI,Yes Bank,iOS,731.06,SUCCESS,
TXN110441,2025-03-06 22:32:00,Net Banking,ICICI Bank,Android,1654.65,SUCCESS,
TXN117452,2025-03-06 22:36:00,UPI,ICICI Bank,Android,1415.94,SUCCESS,
TXN100325,2025-03-06 22:44:00,UPI,Axis Bank,iOS,3352.78,SUCCESS,
TXN142952,2025-03-06 22:48:00,Wallet,Axis Bank,Android,1493.83,SUCCESS,
TXN139338,2025-03-06 22:50:00,Debit Card,ICICI Bank,iOS,1989.42,SUCCESS,
TXN171940,2025-03-06 22:53:00,Credit Card,SBI,Android,834.18,SUCCESS,
TXN136902,2025-03-06 22:55:00,Debit Card,ICICI Bank,Android,365.57,SUCCESS,
TXN172469,2025-03-06 22:58:00,Credit Card,Yes Bank,iOS,998.06,SUCCESS,
TXN166984,2025-03-06 23:01:00,UPI,Axis Bank,Android,4651.85,SUCCESS,
TXN127629,2025-03-06 23:05:00,UPI,Yes Bank,iOS,702.88,SUCCESS,
TXN110861,2025-03-06 23:05:00,Debit Card,SBI,Android,1907.95,SUCCESS,
TXN120498,2025-03-06 23:14:00,UPI,ICICI Bank,iOS,2201.53,SUCCESS,
